80	[116680003-PR,246513007-POMP,260686004-AT,363704007-AABS]
80	[116680003-PR,260686004-AT,363700003-MA,405814001-AABS,424226004-DV]
80	[116680003-PR,260686004-AT,363700003-MA,405814001-AABS,425391005-DV]
79	[116680003-CF,116676008-MA,246075003-OR,363698007-AABS]
79	[116680003-CF,116676008-MA,246075003-SU,363698007-AABS]
79	[116680003-CF,116676008-MA,246075003-PO,363698007-AABS]
79	[116680003-CF,116676008-MA,246075003-PF,363698007-AABS]
79	[116680003-CF,116676008-MA,246075003-PB,363698007-AABS]
79	[116680003-CF,116676008-MA,246075003-SM,363698007-AABS]
79	[116680003-PR,260686004-AT,363699004-DV,363703001-INT,405813007-AABS,405814001-AABS]
79	[116680003-PR,260686004-AT,363701004-SU,405814001-AABS,410675002-ROA]
79	[116680003-PR,260686004-AT,363701004-PB,405814001-AABS,410675002-ROA]
77	[116680003-PR,260686004-AT,363701004-SU,405814001-AABS,424226004-DV]
77	[116680003-PR,260686004-AT,363701004-PB,405814001-AABS,424226004-DV]
75	[116680003-PR,260686004-AT,363700003-MA,363701004-SU,363709002-MA,405813007-AABS,405814001-AABS]
75	[116680003-PR,260686004-AT,363700003-MA,363701004-PB,363709002-MA,405813007-AABS,405814001-AABS]
69	[116680003-PR,260686004-AT,363700003-MA,405813007-AABS,424876005-PA]
68	[116680003-PR,260686004-AT,424226004-DV]
67	[116680003-PR,260507000-SAV,260686004-AT,363699004-DV,405814001-AABS]
65	[116680003-PR,260686004-AT,363700003-MA]
64	[116680003-CF,47429007-CF]
64	[116680003-CF,47429007-PR]
64	[116680003-CF,47429007-EV]
64	[116680003-CF,47429007-OR]
64	[116680003-CF,47429007-SU]
64	[116680003-CF,47429007-PO]
64	[116680003-CF,47429007-PF]
64	[116680003-CF,47429007-PB]
64	[116680003-CF,47429007-SM]
64	[116680003-PR,260686004-AT,363704007-AABS,405816004-MA]
62	[116680003-CF,116676008-MA,255234002-CF,363698007-AABS]
